service_id,date,exception_type
LC1A7D_LC1A5,20231225,1
LC1A7D_LC1A6,20231225,1
LC1A7D_LC1A7,20231225,1
LC1A7D_LC1A1,20231230,1
LC1A7D_LC1A2,20231230,1
LC1A7D_LC1A3,20231230,1
LC1A7D_LC1A4,20231230,1
LC1A7D_LC1A5,20231230,1
LC1A7D_LC1A6,20231230,1
LC1A7D_LC1A7,20231230,1
LC1A7D_LC1A1,20231231,1
LC1A7D_LC1A2,20231231,1
LC1A7D_LC1A3,20231231,1
LC1A7D_LC1A4,20231231,1
LC1A7D_LC1A5,20231231,1
LC1A7D_LC1A6,20231231,1
LC1A7D_LC1A7,20231231,1
LC1DA9D_LC1A1,20231212,1
LC1DA9D_LC1A2,20231212,1
LC1DA9D_LC1A3,20231212,1
LC1DA9D_LC1A4,20231212,1
LC1DA9D_LC1A5,20231212,1
LC1DA9D_LC1A6,20231212,1
LC1DA9D_LC1A7,20231212,1
LC1DA9D_LC1A8,20231212,1
LC1DA9D_LC1A9,20231212,1
LC1DA9D_LC1A90,20231212,1
LC1DA9D_LC1A91,20231212,1
LC1DA9D_LC1A1,20231213,1
LC1DA9D_LC1A2,20231213,1
LC1DA9D_LC1A3,20231213,1
LC1DA9D_LC1A4,20231213,1
LC1DA9D_LC1A5,20231213,1
LC1DA9D_LC1A6,20231213,1
LC1DA9D_LC1A7,20231213,1
LC1DA9D_LC1A8,20231213,1
LC1DA9D_LC1A9,20231213,1
LC1DA9D_LC1A90,20231213,1
LC1DA9D_LC1A91,20231213,1
LC1DA9D_LC1A1,20231214,1
LC1DA9D_LC1A2,20231214,1
LC1DA9D_LC1A3,20231214,1
LC1DA9D_LC1A4,20231214,1
LC1DA9D_LC1A5,20231214,1
LC1DA9D_LC1A6,20231214,1
LC1DA9D_LC1A7,20231214,1
LC1DA9D_LC1A8,20231214,1
LC1DA9D_LC1A9,20231214,1
LC1DA9D_LC1A90,20231214,1
LC1DA9D_LC1A91,20231214,1
LC1DA9D_LC1A1,20231215,1
LC1DA9D_LC1A2,20231215,1
LC1DA9D_LC1A3,20231215,1
LC1DA9D_LC1A4,20231215,1
LC1DA9D_LC1A5,20231215,1
LC1DA9D_LC1A6,20231215,1
LC1DA9D_LC1A7,20231215,1
LC1DA9D_LC1A8,20231215,1
LC1DA9D_LC1A9,20231215,1
LC1DA9D_LC1A90,20231215,1
LC1DA9D_LC1A91,20231215,1
LC1DA9D_LC1A1,20231218,1
LC1DA9D_LC1A2,20231218,1
LC1DA9D_LC1A3,20231218,1
LC1DA9D_LC1A4,20231218,1
LC1DA9D_LC1A5,20231218,1
LC1DA9D_LC1A6,20231218,1
LC1DA9D_LC1A7,20231218,1
LC1DA9D_LC1A8,20231218,1
LC1DA9D_LC1A9,20231218,1
LC1DA9D_LC1A90,20231218,1
LC1DA9D_LC1A91,20231218,1
LC1DA9D_LC1A1,20231219,1
LC1DA9D_LC1A2,20231219,1
LC1DA9D_LC1A3,20231219,1
LC1DA9D_LC1A4,20231219,1
LC1DA9D_LC1A5,20231219,1
LC1DA9D_LC1A6,20231219,1
LC1DA9D_LC1A7,20231219,1
LC1DA9D_LC1A8,20231219,1
LC1DA9D_LC1A9,20231219,1
LC1DA9D_LC1A90,20231219,1
LC1DA9D_LC1A91,20231219,1
LC1DA9D_LC1A1,20231220,1
LC1DA9D_LC1A2,20231220,1
LC1DA9D_LC1A3,20231220,1
LC1DA9D_LC1A4,20231220,1
LC1DA9D_LC1A5,20231220,1
LC1DA9D_LC1A6,20231220,1
LC1DA9D_LC1A7,20231220,1
LC1DA9D_LC1A8,20231220,1
LC1DA9D_LC1A9,20231220,1
LC1DA9D_LC1A90,20231220,1
LC1DA9D_LC1A91,20231220,1
LC1DA9D_LC1A1,20231221,1
LC1DA9D_LC1A2,20231221,1
LC1DA9D_LC1A3,20231221,1
LC1DA9D_LC1A4,20231221,1
LC1DA9D_LC1A5,20231221,1
LC1DA9D_LC1A6,20231221,1
LC1DA9D_LC1A7,20231221,1
LC1DA9D_LC1A8,20231221,1
LC1DA9D_LC1A9,20231221,1
LC1DA9D_LC1A90,20231221,1
LC1DA9D_LC1A91,20231221,1
LC1DA9D_LC1A1,20231222,1
LC1DA9D_LC1A2,20231222,1
LC1DA9D_LC1A3,20231222,1
LC1DA9D_LC1A4,20231222,1
LC1DA9D_LC1A5,20231222,1
LC1DA9D_LC1A6,20231222,1
LC1DA9D_LC1A7,20231222,1
LC1DA9D_LC1A8,20231222,1
LC1DA9D_LC1A9,20231222,1
LC1DA9D_LC1A90,20231222,1
LC1DA9D_LC1A91,20231222,1
LC1DA9D_LC1A1,20231226,1
LC1DA9D_LC1A2,20231226,1
LC1DA9D_LC1A3,20231226,1
LC1DA9D_LC1A4,20231226,1
LC1DA9D_LC1A5,20231226,1
LC1DA9D_LC1A6,20231226,1
LC1DA9D_LC1A7,20231226,1
LC1DA9D_LC1A8,20231226,1
LC1DA9D_LC1A9,20231226,1
LC1DA9D_LC1A90,20231226,1
LC1DA9D_LC1A91,20231226,1
LC1DA9D_LC1A1,20231227,1
LC1DA9D_LC1A2,20231227,1
LC1DA9D_LC1A3,20231227,1
LC1DA9D_LC1A4,20231227,1
LC1DA9D_LC1A5,20231227,1
LC1DA9D_LC1A6,20231227,1
LC1DA9D_LC1A7,20231227,1
LC1DA9D_LC1A8,20231227,1
LC1DA9D_LC1A9,20231227,1
LC1DA9D_LC1A90,20231227,1
LC1DA9D_LC1A91,20231227,1
LC1DA9D_LC1A1,20231228,1
LC1DA9D_LC1A2,20231228,1
LC1DA9D_LC1A3,20231228,1
LC1DA9D_LC1A4,20231228,1
LC1DA9D_LC1A5,20231228,1
LC1DA9D_LC1A6,20231228,1
LC1DA9D_LC1A7,20231228,1
LC1DA9D_LC1A8,20231228,1
LC1DA9D_LC1A9,20231228,1
LC1DA9D_LC1A90,20231228,1
LC1DA9D_LC1A91,20231228,1
LC1DA9D_LC1A1,20231229,1
LC1DA9D_LC1A2,20231229,1
LC1DA9D_LC1A3,20231229,1
LC1DA9D_LC1A4,20231229,1
LC1DA9D_LC1A5,20231229,1
LC1DA9D_LC1A6,20231229,1
LC1DA9D_LC1A7,20231229,1
LC1DA9D_LC1A8,20231229,1
LC1DA9D_LC1A9,20231229,1
LC1DA9D_LC1A90,20231229,1
LC1DA9D_LC1A91,20231229,1
LC2D9A_LC2A1,20231212,1
LC2D9A_LC2A2,20231212,1
LC2D9A_LC2A3,20231212,1
LC2D9A_LC2A4,20231212,1
LC2D9A_LC2A5,20231212,1
LC2D9A_LC2A6,20231212,1
LC2D9A_LC2A7,20231212,1
LC2D9A_LC2A8,20231212,1
LC2D9A_LC2A9,20231212,1
LC2D9A_LC2A90,20231212,1
LC2D9A_LC2A91,20231212,1
LC2D9A_LC2A1,20231213,1
LC2D9A_LC2A2,20231213,1
LC2D9A_LC2A3,20231213,1
LC2D9A_LC2A4,20231213,1
LC2D9A_LC2A5,20231213,1
LC2D9A_LC2A6,20231213,1
LC2D9A_LC2A7,20231213,1
LC2D9A_LC2A8,20231213,1
LC2D9A_LC2A9,20231213,1
LC2D9A_LC2A90,20231213,1
LC2D9A_LC2A91,20231213,1
LC2D9A_LC2A1,20231214,1
LC2D9A_LC2A2,20231214,1
LC2D9A_LC2A3,20231214,1
LC2D9A_LC2A4,20231214,1
LC2D9A_LC2A5,20231214,1
LC2D9A_LC2A6,20231214,1
LC2D9A_LC2A7,20231214,1
LC2D9A_LC2A8,20231214,1
LC2D9A_LC2A9,20231214,1
LC2D9A_LC2A90,20231214,1
LC2D9A_LC2A91,20231214,1
LC2D9A_LC2A1,20231215,1
LC2D9A_LC2A2,20231215,1
LC2D9A_LC2A3,20231215,1
LC2D9A_LC2A4,20231215,1
LC2D9A_LC2A5,20231215,1
LC2D9A_LC2A6,20231215,1
LC2D9A_LC2A7,20231215,1
LC2D9A_LC2A8,20231215,1
LC2D9A_LC2A9,20231215,1
LC2D9A_LC2A90,20231215,1
LC2D9A_LC2A91,20231215,1
LC2D9A_LC2A1,20231218,1
LC2D9A_LC2A2,20231218,1
LC2D9A_LC2A3,20231218,1
LC2D9A_LC2A4,20231218,1
LC2D9A_LC2A5,20231218,1
LC2D9A_LC2A6,20231218,1
LC2D9A_LC2A7,20231218,1
LC2D9A_LC2A8,20231218,1
LC2D9A_LC2A9,20231218,1
LC2D9A_LC2A90,20231218,1
LC2D9A_LC2A91,20231218,1
LC2D9A_LC2A1,20231219,1
LC2D9A_LC2A2,20231219,1
LC2D9A_LC2A3,20231219,1
LC2D9A_LC2A4,20231219,1
LC2D9A_LC2A5,20231219,1
LC2D9A_LC2A6,20231219,1
LC2D9A_LC2A7,20231219,1
LC2D9A_LC2A8,20231219,1
LC2D9A_LC2A9,20231219,1
LC2D9A_LC2A90,20231219,1
LC2D9A_LC2A91,20231219,1
LC2D9A_LC2A1,20231220,1
LC2D9A_LC2A2,20231220,1
LC2D9A_LC2A3,20231220,1
LC2D9A_LC2A4,20231220,1
LC2D9A_LC2A5,20231220,1
LC2D9A_LC2A6,20231220,1
LC2D9A_LC2A7,20231220,1
LC2D9A_LC2A8,20231220,1
LC2D9A_LC2A9,20231220,1
LC2D9A_LC2A90,20231220,1
LC2D9A_LC2A91,20231220,1
LC2D9A_LC2A1,20231221,1
LC2D9A_LC2A2,20231221,1
LC2D9A_LC2A3,20231221,1
LC2D9A_LC2A4,20231221,1
LC2D9A_LC2A5,20231221,1
LC2D9A_LC2A6,20231221,1
LC2D9A_LC2A7,20231221,1
LC2D9A_LC2A8,20231221,1
LC2D9A_LC2A9,20231221,1
LC2D9A_LC2A90,20231221,1
LC2D9A_LC2A91,20231221,1
LC2D9A_LC2A1,20231222,1
LC2D9A_LC2A2,20231222,1
LC2D9A_LC2A3,20231222,1
LC2D9A_LC2A4,20231222,1
LC2D9A_LC2A5,20231222,1
LC2D9A_LC2A6,20231222,1
LC2D9A_LC2A7,20231222,1
LC2D9A_LC2A8,20231222,1
LC2D9A_LC2A9,20231222,1
LC2D9A_LC2A90,20231222,1
LC2D9A_LC2A91,20231222,1
LC2D9A_LC2A1,20231226,1
LC2D9A_LC2A2,20231226,1
LC2D9A_LC2A3,20231226,1
LC2D9A_LC2A4,20231226,1
LC2D9A_LC2A5,20231226,1
LC2D9A_LC2A6,20231226,1
LC2D9A_LC2A7,20231226,1
LC2D9A_LC2A8,20231226,1
LC2D9A_LC2A9,20231226,1
LC2D9A_LC2A90,20231226,1
LC2D9A_LC2A91,20231226,1
LC2D9A_LC2A1,20231227,1
LC2D9A_LC2A2,20231227,1
LC2D9A_LC2A3,20231227,1
LC2D9A_LC2A4,20231227,1
LC2D9A_LC2A5,20231227,1
LC2D9A_LC2A6,20231227,1
LC2D9A_LC2A7,20231227,1
LC2D9A_LC2A8,20231227,1
LC2D9A_LC2A9,20231227,1
LC2D9A_LC2A90,20231227,1
LC2D9A_LC2A91,20231227,1
LC2D9A_LC2A1,20231228,1
LC2D9A_LC2A2,20231228,1
LC2D9A_LC2A3,20231228,1
LC2D9A_LC2A4,20231228,1
LC2D9A_LC2A5,20231228,1
LC2D9A_LC2A6,20231228,1
LC2D9A_LC2A7,20231228,1
LC2D9A_LC2A8,20231228,1
LC2D9A_LC2A9,20231228,1
LC2D9A_LC2A90,20231228,1
LC2D9A_LC2A91,20231228,1
LC2D9A_LC2A1,20231229,1
LC2D9A_LC2A2,20231229,1
LC2D9A_LC2A3,20231229,1
LC2D9A_LC2A4,20231229,1
LC2D9A_LC2A5,20231229,1
LC2D9A_LC2A6,20231229,1
LC2D9A_LC2A7,20231229,1
LC2D9A_LC2A8,20231229,1
LC2D9A_LC2A9,20231229,1
LC2D9A_LC2A90,20231229,1
LC2D9A_LC2A91,20231229,1
LC2S7A_LC2A1,20231216,1
LC2S7A_LC2A2,20231216,1
LC2S7A_LC2A3,20231216,1
LC2S7A_LC2A4,20231216,1
LC2S7A_LC2A5,20231216,1
LC2S7A_LC2A6,20231216,1
LC2S7A_LC2A7,20231216,1
LC2S7A_LC2A1,20231217,1
LC2S7A_LC2A2,20231217,1
LC2S7A_LC2A3,20231217,1
LC2S7A_LC2A4,20231217,1
LC2S7A_LC2A5,20231217,1
LC2S7A_LC2A6,20231217,1
LC2S7A_LC2A7,20231217,1
LC2S7A_LC2A1,20231223,1
LC2S7A_LC2A2,20231223,1
LC2S7A_LC2A3,20231223,1
LC2S7A_LC2A4,20231223,1
LC2S7A_LC2A5,20231223,1
LC2S7A_LC2A6,20231223,1
LC2S7A_LC2A7,20231223,1
LC2S7A_LC2A1,20231224,1
LC2S7A_LC2A2,20231224,1
LC2S7A_LC2A3,20231224,1
LC2S7A_LC2A4,20231224,1
LC2S7A_LC2A5,20231224,1
LC2S7A_LC2A6,20231224,1
LC2S7A_LC2A7,20231224,1
LC2S7A_LC2A1,20231225,1
LC2S7A_LC2A2,20231225,1
LC2S7A_LC2A3,20231225,1
LC2S7A_LC2A4,20231225,1
LC2S7A_LC2A5,20231225,1
LC2S7A_LC2A6,20231225,1
LC2S7A_LC2A7,20231225,1
LC2S7A_LC2A1,20231230,1
LC2S7A_LC2A2,20231230,1
LC2S7A_LC2A3,20231230,1
LC2S7A_LC2A4,20231230,1
LC2S7A_LC2A5,20231230,1
LC2S7A_LC2A6,20231230,1
LC2S7A_LC2A7,20231230,1
LC2S7A_LC2A1,20231231,1
LC2S7A_LC2A2,20231231,1
LC2S7A_LC2A3,20231231,1
LC2S7A_LC2A4,20231231,1
LC2S7A_LC2A5,20231231,1
LC2S7A_LC2A6,20231231,1
LC2S7A_LC2A7,20231231,1
LHL3AD_LHA1,20231212,1
LHL3AD_LHA2,20231212,1
LHL3AD_LHA3,20231212,1
LHL3AD_LHA1,20231213,1
LHL3AD_LHA2,20231213,1
LHL3AD_LHA3,20231213,1
LHL3AD_LHA1,20231214,1
LHL3AD_LHA2,20231214,1
LHL3AD_LHA3,20231214,1
LHL3AD_LHA1,20231215,1
LHL3AD_LHA2,20231215,1
LHL3AD_LHA3,20231215,1
LHL3AD_LHA1,20231218,1
LHL3AD_LHA2,20231218,1
LHL3AD_LHA3,20231218,1
LHL3AD_LHA1,20231219,1
LHL3AD_LHA2,20231219,1
LHL3AD_LHA3,20231219,1
LHL3AD_LHA1,20231220,1
LHL3AD_LHA2,20231220,1
LHL3AD_LHA3,20231220,1
LHL3AD_LHA1,20231221,1
LHL3AD_LHA2,20231221,1
LHL3AD_LHA3,20231221,1
LHL3AD_LHA1,20231222,1
LHL3AD_LHA2,20231222,1
LHL3AD_LHA3,20231222,1
LHL3AD_LHA1,20231226,1
LHL3AD_LHA2,20231226,1
LHL3AD_LHA3,20231226,1
LHL3AD_LHA1,20231227,1
LHL3AD_LHA2,20231227,1
LHL3AD_LHA3,20231227,1
LHL3AD_LHA1,20231228,1
LHL3AD_LHA2,20231228,1
LHL3AD_LHA3,20231228,1
LHL3AD_LHA1,20231229,1
LHL3AD_LHA2,20231229,1
LHL3AD_LHA3,20231229,1
LPE1_LPE1,20231212,1
LPE1_LPE1,20231213,1
LPE1_LPE1,20231214,1
LPE1_LPE1,20231215,1
LPE1_LPE1,20231218,1
LPE1_LPE1,20231219,1
LPE1_LPE1,20231220,1
LPE1_LPE1,20231221,1
LPE1_LPE1,20231222,1
LPE1_LPE1,20231226,1
LPE1_LPE1,20231227,1
LPE1_LPE1,20231228,1
LPE1_LPE1,20231229,1
LPE2_LPE2,20231212,1
LPE2_LPE2,20231213,1
LPE2_LPE2,20231214,1
LPE2_LPE2,20231215,1
LPE2_LPE2,20231218,1
LPE2_LPE2,20231219,1
LPE2_LPE2,20231220,1
LPE2_LPE2,20231221,1
LPE2_LPE2,20231222,1
LPE2_LPE2,20231226,1
LPE2_LPE2,20231227,1
LPE2_LPE2,20231228,1
LPE2_LPE2,20231229,1
LPE3_LPE3,20231212,1
LPE3_LPE3,20231213,1
LPE3_LPE3,20231214,1
LPE3_LPE3,20231215,1
LPE3_LPE3,20231218,1
LPE3_LPE3,20231219,1
LPE3_LPE3,20231220,1
LPE3_LPE3,20231221,1
LPE3_LPE3,20231222,1
LPE3_LPE3,20231226,1
LPE3_LPE3,20231227,1
LPE3_LPE3,20231228,1
LPE3_LPE3,20231229,1
LPE4_LPE4,20231212,1
LPE4_LPE4,20231213,1
LPE4_LPE4,20231214,1
LPE4_LPE4,20231215,1
LPE4_LPE4,20231218,1
LPE4_LPE4,20231219,1
LPE4_LPE4,20231220,1
LPE4_LPE4,20231221,1
LPE4_LPE4,20231222,1
LPE4_LPE4,20231226,1
LPE4_LPE4,20231227,1
LPE4_LPE4,20231228,1
LPE4_LPE4,20231229,1
LPE5_LPE5,20231216,1
LPE5_LPE5,20231217,1
LPE5_LPE5,20231223,1
LPE5_LPE5,20231224,1
LPE5_LPE5,20231225,1
LPE5_LPE5,20231230,1
LPE5_LPE5,20231231,1
LPE6_LPE6,20231216,1
LPE6_LPE6,20231217,1
LPE6_LPE6,20231223,1
LPE6_LPE6,20231224,1
LPE6_LPE6,20231225,1
LPE6_LPE6,20231230,1
LPE6_LPE6,20231231,1
LPE7_LPE7,20231216,1
LPE7_LPE7,20231217,1
LPE7_LPE7,20231223,1
LPE7_LPE7,20231224,1
LPE7_LPE7,20231225,1
LPE7_LPE7,20231230,1
LPE7_LPE7,20231231,1
LPS1_LPS1,20231212,1
LPS1_LPS1,20231213,1
LPS1_LPS1,20231214,1
LPS1_LPS1,20231215,1
LPS1_LPS1,20231216,1
LPS1_LPS1,20231217,1
LPS1_LPS1,20231218,1
LPS1_LPS1,20231219,1
LPS1_LPS1,20231220,1
LPS1_LPS1,20231221,1
LPS1_LPS1,20231222,1
LPS1_LPS1,20231223,1
LPS1_LPS1,20231224,1
LPS1_LPS1,20231225,1
LPS1_LPS1,20231226,1
LPS1_LPS1,20231227,1
LPS1_LPS1,20231228,1
LPS1_LPS1,20231229,1
LPS1_LPS1,20231230,1
LPS1_LPS1,20231231,1
LPS2_LPS2,20231212,1
LPS2_LPS2,20231213,1
LPS2_LPS2,20231214,1
LPS2_LPS2,20231215,1
LPS2_LPS2,20231216,1
LPS2_LPS2,20231217,1
LPS2_LPS2,20231218,1
LPS2_LPS2,20231219,1
LPS2_LPS2,20231220,1
LPS2_LPS2,20231221,1
LPS2_LPS2,20231222,1
LPS2_LPS2,20231223,1
LPS2_LPS2,20231224,1
LPS2_LPS2,20231225,1
LPS2_LPS2,20231226,1
LPS2_LPS2,20231227,1
LPS2_LPS2,20231228,1
LPS2_LPS2,20231229,1
LPS2_LPS2,20231230,1
LPS2_LPS2,20231231,1
LPS3_LPS3,20231212,1
LPS3_LPS3,20231213,1
LPS3_LPS3,20231214,1
LPS3_LPS3,20231215,1
LPS3_LPS3,20231216,1
LPS3_LPS3,20231217,1
LPS3_LPS3,20231218,1
LPS3_LPS3,20231219,1
LPS3_LPS3,20231220,1
LPS3_LPS3,20231221,1
LPS3_LPS3,20231222,1
LPS3_LPS3,20231223,1
LPS3_LPS3,20231224,1
LPS3_LPS3,20231225,1
LPS3_LPS3,20231226,1
LPS3_LPS3,20231227,1
LPS3_LPS3,20231228,1
LPS3_LPS3,20231229,1
LPS3_LPS3,20231230,1
LPS3_LPS3,20231231,1
LPS4_LPS4,20231212,1
LPS4_LPS4,20231213,1
LPS4_LPS4,20231214,1
LPS4_LPS4,20231215,1
LPS4_LPS4,20231216,1
LPS4_LPS4,20231217,1
LPS4_LPS4,20231218,1
LPS4_LPS4,20231219,1
LPS4_LPS4,20231220,1
LPS4_LPS4,20231221,1
LPS4_LPS4,20231222,1
LPS4_LPS4,20231223,1
LPS4_LPS4,20231224,1
LPS4_LPS4,20231225,1
LPS4_LPS4,20231226,1
LPS4_LPS4,20231227,1
LPS4_LPS4,20231228,1
LPS4_LPS4,20231229,1
LPS4_LPS4,20231230,1
LPS4_LPS4,20231231,1
LPS5_LPS5,20231212,1
LPS5_LPS5,20231213,1
LPS5_LPS5,20231214,1
LPS5_LPS5,20231215,1
LPS5_LPS5,20231216,1
LPS5_LPS5,20231217,1
LPS5_LPS5,20231218,1
LPS5_LPS5,20231219,1
LPS5_LPS5,20231220,1
LPS5_LPS5,20231221,1
LPS5_LPS5,20231222,1
LPS5_LPS5,20231223,1
LPS5_LPS5,20231224,1
LPS5_LPS5,20231225,1
LPS5_LPS5,20231226,1
LPS5_LPS5,20231227,1
LPS5_LPS5,20231228,1
LPS5_LPS5,20231229,1
LPS5_LPS5,20231230,1
LPS5_LPS5,20231231,1
RRSAT_RL1_1337,20231212,1
RRSAT_RL1_1357,20231212,1
RRSAT_RL1_1405,20231212,1
RRSAT_RL3_1405,20231212,1
RRSAT_RL8_1400,20231212,1
RRSAT_RL9_1430,20231212,1
RRSAT_RL1_1337,20231213,1
RRSAT_RL1_1357,20231213,1
RRSAT_RL1_1405,20231213,1
RRSAT_RL3_1405,20231213,1
RRSAT_RL8_1400,20231213,1
RRSAT_RL9_1430,20231213,1
RRSAT_RL1_1337,20231214,1
RRSAT_RL1_1357,20231214,1
RRSAT_RL1_1405,20231214,1
RRSAT_RL3_1405,20231214,1
RRSAT_RL8_1400,20231214,1
RRSAT_RL9_1430,20231214,1
RRSAT_RL1_1337,20231215,1
RRSAT_RL1_1357,20231215,1
RRSAT_RL1_1405,20231215,1
RRSAT_RL3_1405,20231215,1
RRSAT_RL8_1400,20231215,1
RRSAT_RL9_1430,20231215,1
RRSAT_RL1_1337,20231218,1
RRSAT_RL1_1357,20231218,1
RRSAT_RL1_1405,20231218,1
RRSAT_RL3_1405,20231218,1
RRSAT_RL8_1400,20231218,1
RRSAT_RL9_1430,20231218,1
RRSAT_RL1_1337,20231219,1
RRSAT_RL1_1357,20231219,1
RRSAT_RL1_1405,20231219,1
RRSAT_RL3_1405,20231219,1
RRSAT_RL8_1400,20231219,1
RRSAT_RL9_1430,20231219,1
RRSAT_RL1_1337,20231220,1
RRSAT_RL1_1357,20231220,1
RRSAT_RL1_1405,20231220,1
RRSAT_RL3_1405,20231220,1
RRSAT_RL8_1400,20231220,1
RRSAT_RL9_1430,20231220,1
RRSAT_RL1_1337,20231221,1
RRSAT_RL1_1357,20231221,1
RRSAT_RL1_1405,20231221,1
RRSAT_RL3_1405,20231221,1
RRSAT_RL8_1400,20231221,1
RRSAT_RL9_1430,20231221,1
RRSAT_RL1_1337,20231222,1
RRSAT_RL1_1357,20231222,1
RRSAT_RL1_1405,20231222,1
RRSAT_RL3_1405,20231222,1
RRSAT_RL8_1400,20231222,1
RRSAT_RL9_1430,20231222,1
RRSAT_RL1_1337,20231226,1
RRSAT_RL1_1357,20231226,1
RRSAT_RL1_1405,20231226,1
RRSAT_RL3_1405,20231226,1
RRSAT_RL8_1400,20231226,1
RRSAT_RL9_1430,20231226,1
RRSAT_RL1_1337,20231227,1
RRSAT_RL1_1357,20231227,1
RRSAT_RL1_1405,20231227,1
RRSAT_RL3_1405,20231227,1
RRSAT_RL8_1400,20231227,1
RRSAT_RL9_1430,20231227,1
RRSAT_RL1_1337,20231228,1
RRSAT_RL1_1357,20231228,1
RRSAT_RL1_1405,20231228,1
RRSAT_RL3_1405,20231228,1
RRSAT_RL8_1400,20231228,1
RRSAT_RL9_1430,20231228,1
RRSAT_RL1_1337,20231229,1
RRSAT_RL1_1357,20231229,1
RRSAT_RL1_1405,20231229,1
RRSAT_RL3_1405,20231229,1
RRSAT_RL8_1400,20231229,1
RRSAT_RL9_1430,20231229,1
RRSAT2_RL1_1347,20231212,1
RRSAT2_RL18_1358,20231212,1
RRSAT2_RL18_1400,20231212,1
RRSAT2_RL18_1437,20231212,1
RRSAT2_RL19_1430,20231212,1
RRSAT2_RL2_1310,20231212,1
RRSAT2_RL2_1348,20231212,1
RRSAT2_RL22_1405,20231212,1
RRSAT2_RL23_1305,20231212,1
RRSAT2_RL9_14_10,20231212,1
RRSAT2_RL1_1347,20231213,1
RRSAT2_RL18_1358,20231213,1
RRSAT2_RL18_1400,20231213,1
RRSAT2_RL18_1437,20231213,1
RRSAT2_RL19_1430,20231213,1
RRSAT2_RL2_1310,20231213,1
RRSAT2_RL2_1348,20231213,1
RRSAT2_RL22_1405,20231213,1
RRSAT2_RL23_1305,20231213,1
RRSAT2_RL9_14_10,20231213,1
RRSAT2_RL1_1347,20231214,1
RRSAT2_RL18_1358,20231214,1
RRSAT2_RL18_1400,20231214,1
RRSAT2_RL18_1437,20231214,1
RRSAT2_RL19_1430,20231214,1
RRSAT2_RL2_1310,20231214,1
RRSAT2_RL2_1348,20231214,1
RRSAT2_RL22_1405,20231214,1
RRSAT2_RL23_1305,20231214,1
RRSAT2_RL9_14_10,20231214,1
RRSAT2_RL1_1347,20231215,1
RRSAT2_RL18_1358,20231215,1
RRSAT2_RL18_1400,20231215,1
RRSAT2_RL18_1437,20231215,1
RRSAT2_RL19_1430,20231215,1
RRSAT2_RL2_1310,20231215,1
RRSAT2_RL2_1348,20231215,1
RRSAT2_RL22_1405,20231215,1
RRSAT2_RL23_1305,20231215,1
RRSAT2_RL9_14_10,20231215,1
RRSAT2_RL1_1347,20231218,1
RRSAT2_RL18_1358,20231218,1
RRSAT2_RL18_1400,20231218,1
RRSAT2_RL18_1437,20231218,1
RRSAT2_RL19_1430,20231218,1
RRSAT2_RL2_1310,20231218,1
RRSAT2_RL2_1348,20231218,1
RRSAT2_RL22_1405,20231218,1
RRSAT2_RL23_1305,20231218,1
RRSAT2_RL9_14_10,20231218,1
RRSAT2_RL1_1347,20231219,1
RRSAT2_RL18_1358,20231219,1
RRSAT2_RL18_1400,20231219,1
RRSAT2_RL18_1437,20231219,1
RRSAT2_RL19_1430,20231219,1
RRSAT2_RL2_1310,20231219,1
RRSAT2_RL2_1348,20231219,1
RRSAT2_RL22_1405,20231219,1
RRSAT2_RL23_1305,20231219,1
RRSAT2_RL9_14_10,20231219,1
RRSAT2_RL1_1347,20231220,1
RRSAT2_RL18_1358,20231220,1
RRSAT2_RL18_1400,20231220,1
RRSAT2_RL18_1437,20231220,1
RRSAT2_RL19_1430,20231220,1
RRSAT2_RL2_1310,20231220,1
RRSAT2_RL2_1348,20231220,1
RRSAT2_RL22_1405,20231220,1
RRSAT2_RL23_1305,20231220,1
RRSAT2_RL9_14_10,20231220,1
RRSAT2_RL1_1347,20231221,1
RRSAT2_RL18_1358,20231221,1
RRSAT2_RL18_1400,20231221,1
RRSAT2_RL18_1437,20231221,1
RRSAT2_RL19_1430,20231221,1
RRSAT2_RL2_1310,20231221,1
RRSAT2_RL2_1348,20231221,1
RRSAT2_RL22_1405,20231221,1
RRSAT2_RL23_1305,20231221,1
RRSAT2_RL9_14_10,20231221,1
RRSAT2_RL1_1347,20231222,1
RRSAT2_RL18_1358,20231222,1
RRSAT2_RL18_1400,20231222,1
RRSAT2_RL18_1437,20231222,1
RRSAT2_RL19_1430,20231222,1
RRSAT2_RL2_1310,20231222,1
RRSAT2_RL2_1348,20231222,1
RRSAT2_RL22_1405,20231222,1
RRSAT2_RL23_1305,20231222,1
RRSAT2_RL9_14_10,20231222,1
RRSAT2_RL1_1347,20231226,1
RRSAT2_RL18_1358,20231226,1
RRSAT2_RL18_1400,20231226,1
RRSAT2_RL18_1437,20231226,1
RRSAT2_RL19_1430,20231226,1
RRSAT2_RL2_1310,20231226,1
RRSAT2_RL2_1348,20231226,1
RRSAT2_RL22_1405,20231226,1
RRSAT2_RL23_1305,20231226,1
RRSAT2_RL9_14_10,20231226,1
RRSAT2_RL1_1347,20231227,1
RRSAT2_RL18_1358,20231227,1
RRSAT2_RL18_1400,20231227,1
RRSAT2_RL18_1437,20231227,1
RRSAT2_RL19_1430,20231227,1
RRSAT2_RL2_1310,20231227,1
RRSAT2_RL2_1348,20231227,1
RRSAT2_RL22_1405,20231227,1
RRSAT2_RL23_1305,20231227,1
